split,episode_id,task_id,targets,l_sem_FF,translation_FF,rotation_normalized_FF,rotation_geodesic_radians_FF,gripper_sign_FF,l_sem_OO,translation_OO,rotation_normalized_OO,rotation_geodesic_radians_OO,gripper_sign_OO,l_sem_FO,translation_FO,rotation_normalized_FO,rotation_geodesic_radians_FO,gripper_sign_FO,l_sem_OF,translation_OF,rotation_normalized_OF,rotation_geodesic_radians_OF,gripper_sign_OF,c_offline
test,336,4,169,0.9151138206529204,0.6391527102887944,1.3896039954950414,0.07194996686745454,0.31952662721893493,0.7972641162283418,0.5963823957177488,1.1100543883022285,0.06193802823928283,0.46153846153846156,0.9354012255557098,0.6391527102887944,1.3896039954950414,0.07194996686745454,0.46153846153846156,0.7769767113255523,0.5963823957177488,1.1100543883022285,0.06193802823928283,0.31952662721893493,0.0
test,349,1,122,0.3756432395984577,0.49142752643598525,0.2757837484740773,0.030218326195943217,0.32786885245901637,0.36175214433882674,0.4303987832444706,0.29620321474831096,0.03510248633988948,0.3524590163934426,0.3791561201605186,0.49142752643598525,0.2757837484740773,0.030218326195943217,0.3524590163934426,0.3582392637767659,0.4303987832444706,0.29620321474831096,0.03510248633988948,0.32786885245901637,0.0
test,361,9,129,0.6865407997075612,0.6844675819224723,0.8192697362582196,0.05554901173911666,0.29457364341085274,0.4968929171416665,0.4024130535224457,0.6665644766556545,0.04538674120282823,0.2713178294573643,0.6832185405713487,0.6844675819224723,0.8192697362582196,0.05554901173911666,0.2713178294573643,0.5002151762778791,0.4024130535224457,0.6665644766556545,0.04538674120282823,0.29457364341085274,1.1102230246251565e-16
test,363,6,103,0.7892393276047976,0.6565297594029694,1.0685238173059592,0.06404899882937559,0.34951456310679613,0.582498979486235,0.4155816734691919,0.8950389226783015,0.05970618591122257,0.14563106796116504,0.7601131140125644,0.6565297594029694,1.0685238173059592,0.06404899882937559,0.14563106796116504,0.6116251930784681,0.4155816734691919,0.8950389226783015,0.05970618591122257,0.34951456310679613,-1.1102230246251565e-16
test,370,0,181,0.5767763782583282,0.7390917357011021,0.45202368097164514,0.04208944348674405,0.46408839779005523,0.6388955237436444,0.817242218894725,0.5427589387170569,0.04554272990949838,0.39226519337016574,0.5665159204840583,0.7390917357011021,0.45202368097164514,0.04208944348674405,0.39226519337016574,0.6491559815179144,0.817242218894725,0.5427589387170569,0.04554272990949838,0.46408839779005523,0.0
test,372,5,141,0.9406869613251607,0.5899744435843297,1.5009428869781607,0.07643316587690925,0.3120567375886525,0.9627720083022495,0.6276699377308842,1.4816822423975322,0.07528823815263748,0.41134751773049644,0.9548713584882812,0.5899744435843297,1.5009428869781607,0.07643316587690925,0.41134751773049644,0.9485876111391289,0.6276699377308842,1.4816822423975322,0.07528823815263748,0.3120567375886525,-1.1102230246251565e-16
test,373,8,155,1.0686943562816682,0.7381396258365535,1.622147205487339,0.07980981634975619,0.4,0.9837457097181315,0.5435530788785028,1.6292729319691803,0.07481580187186734,0.36774193548387096,1.0640860613507925,0.7381396258365535,1.622147205487339,0.07980981634975619,0.36774193548387096,0.9883540046490071,0.5435530788785028,1.6292729319691803,0.07481580187186734,0.4,0.0
test,378,7,142,0.7102298954928251,0.3161803794089123,1.268252757022703,0.06948384706084834,0.21830985915492956,0.8033834106345036,0.3165256039523546,1.5063924950398913,0.07206158664545612,0.15492957746478872,0.7011755695370906,0.3161803794089123,1.268252757022703,0.06948384706084834,0.15492957746478872,0.8124377365902381,0.3165256039523546,1.5063924950398913,0.07206158664545612,0.21830985915492956,0.0
test,395,2,119,0.7073759357780325,0.47515973411349305,1.0717426594526167,0.06248404873840795,0.31092436974789917,0.7037988429793129,0.5045802541088863,1.0451800713862611,0.062371077365947394,0.2773109243697479,0.7025740150097253,0.47515973411349305,1.0717426594526167,0.06248404873840795,0.2773109243697479,0.7086007637476203,0.5045802541088863,1.0451800713862611,0.062371077365947394,0.31092436974789917,1.1102230246251565e-16
test,418,4,131,0.6003787486948401,0.6085562282330379,0.7007244652864748,0.04985152875980701,0.2748091603053435,0.6340418313163887,0.47610816528666094,0.9117197210164651,0.05472891922064605,0.2748091603053435,0.6003787486948402,0.6085562282330379,0.7007244652864748,0.04985152875980701,0.2748091603053435,0.6340418313163887,0.47610816528666094,0.9117197210164651,0.05472891922064605,0.2748091603053435,0.0
test,419,3,157,0.7512254166572098,0.4904015028227107,1.1095915606725626,0.06470760100132064,0.4585987261146497,0.7971366902720622,0.5277470789768113,1.2303277036325229,0.06819089172817179,0.3057324840764331,0.7293873820803217,0.4904015028227107,1.1095915606725626,0.06470760100132064,0.3057324840764331,0.8189747248489503,0.5277470789768113,1.2303277036325229,0.06819089172817179,0.4585987261146497,0.0
test,446,8,100,2.346492641372361,0.9688583729350566,4.352957790267119,0.12837621047881112,0.46,2.0865706613237047,0.733896653698737,4.00476822272324,0.12188546375664801,0.39,2.336492641372361,0.9688583729350566,4.352957790267119,0.12837621047881112,0.39,2.0965706613237045,0.733896653698737,4.00476822272324,0.12188546375664801,0.46,-4.440892098500626e-16
test,452,9,133,0.44235267661068745,0.4732399123125133,0.4787158318592912,0.03775295341181476,0.24060150375939848,0.3518145104206262,0.3854566905071735,0.34020573856952574,0.03180545388684781,0.2857142857142857,0.44879735974709994,0.4732399123125133,0.4787158318592912,0.03775295341181476,0.2857142857142857,0.3453698272842138,0.3854566905071735,0.34020573856952574,0.03180545388684781,0.24060150375939848,5.551115123125783e-17
