model,seed,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
constant_prior,train_only,arm,50,238,114,124,0.4789915966386555,0.5,0.43767776734037966,0.24956009546198177,0.0012035255604826989,False,,0.25253603535914615,0.011784218806366042
constant_prior,train_only,arm,51,232,108,124,0.46551724137931033,0.5,0.42343750031549704,0.2489615126194057,0.012270829698862451,False,,0.2519718401668731,0.011947079266769411
constant_prior,train_only,arm,52,229,106,123,0.462882096069869,0.5,0.4160815716517334,0.24884444929878172,0.014905975008303762,False,,0.2505661906732054,0.0068714033996278845
constant_prior,train_only,arm,53,224,104,120,0.4642857142857143,0.5,0.41998290433423513,0.24890680343486915,0.013502356792458425,False,,0.24966444408645325,0.003034635766243632
constant_prior,train_only,arm,54,219,100,119,0.45662100456621,0.5,0.41352277783211444,0.24856630745987704,0.021167066511962707,False,,0.24895527193982547,0.0015623869979441984
constant_prior,train_only,arm,55,219,99,120,0.4520547945205479,0.5,0.4065443201154189,0.24836345879392427,0.025733276557624807,False,,0.24830932196979622,-0.0002180217146041663
constant_prior,train_only,arm,56,217,95,122,0.4377880184331797,0.5,0.3872620946541942,0.2477296735611318,0.04000005264499307,False,,0.2467231406746477,-0.004079604708872475
constant_prior,train_only,arm,57,216,93,123,0.4305555555555556,0.5,0.3770293483947896,0.24740837965839665,0.04723251552261715,False,,0.24567182629589382,-0.007068589787789792
constant_prior,train_only,arm,58,211,91,120,0.4312796208530806,0.5,0.37829432471712354,0.24744054543224347,0.046508450225092146,False,,0.2453854941634914,-0.00837478709064543
constant_prior,train_only,arm,59,209,88,121,0.42105263157894735,0.5,0.3602945433538807,0.24698622311456078,0.05673543949922544,False,,0.24393184879245497,-0.01252142488660657
constant_prior,train_only,arm,60,208,86,122,0.41346153846153844,0.5,0.3527427955859147,0.24664899747303506,0.06432653261663429,False,,0.24272303930132316,-0.016174641612154872
constant_prior,train_only,arm,61,206,84,122,0.4077669902912621,0.5,0.3497842775657266,0.24639602367463487,0.0700210807869106,False,,0.24161278287695348,-0.01979713465788513
constant_prior,train_only,arm,62,205,83,122,0.40487804878048783,0.5,0.3488424304111307,0.24626768574764157,0.07291002229768495,False,,0.2409881385710734,-0.02190791301129158
constant_prior,train_only,arm,63,201,78,123,0.3880597014925373,0.5,0.33488494908728006,0.24552054987855645,0.08972836958563546,False,,0.23770773753538663,-0.032867303454969576
constant_prior,train_only,arm,64,198,77,121,0.3888888888888889,0.5,0.3315015970843581,0.24555738558157775,0.08889918218928383,False,,0.23767072031013167,-0.03318315887272494
constant_prior,train_only,arm,65,197,77,120,0.39086294416243655,0.5,0.33453241784373344,0.24564508073242536,0.08692512691573617,False,,0.23813094094436135,-0.03155465542724101
constant_prior,train_only,arm,66,195,74,121,0.37948717948717947,0.5,0.3253074264740009,0.24513972537962883,0.09830089159099321,False,,0.2354781453970776,-0.04102962492022044
constant_prior,train_only,arm,67,193,72,121,0.37305699481865284,0.5,0.3232231923518537,0.2448540717700058,0.10473107625951988,False,,0.23388584674877022,-0.046895633804713066
