family,contrast,group,metric,task,mean_paired_difference
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_10:task6,-7.541886531463481e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_10:task7,-0.0003448751731453682
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_10:task8,-0.00027466382781707934
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_10:task9,-0.0005014252755251636
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task0,0.0
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task1,2.8699708952529523e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task2,0.00012750920525810274
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task3,-8.666847911725662e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task4,4.571281775091534e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task5,0.0
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task6,-7.782830076939271e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task7,1.2909611959580127e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task8,-3.554413279974183e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_goal:task9,0.00016220415418522646
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task0,2.0373945279269824e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task1,-5.61104269621626e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task2,-9.168596813970056e-05
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task3,-3.3241502999275736e-06
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task4,-0.00010420579789123759
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task5,0.0005850148263194994
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task6,0.00022452523582180812
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task7,-0.0001462324773225528
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task8,0.00010937997151434408
track_a,ARM4_GRIP32-H4,rotation,d2_median,libero_spatial:task9,0.00014645571468476558
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task0,-0.03104850074523039
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task1,-0.011499117556018347
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task2,0.0011396468165818074
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task3,-0.013838676415057354
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task4,-0.015342878584986662
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task5,-0.02392898023613938
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task6,-0.029261216189141525
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task7,-0.03274768785955391
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task8,-0.014233619711280338
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_10:task9,-0.017311766188629372
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task0,-0.0006358913527723561
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task1,0.0018852811795199
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task2,-0.007122318194348779
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task3,-0.02283538170027631
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task4,0.004145938970040555
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task5,-0.000809088197490246
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task6,-0.032643082712585335
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task7,-0.0032617438487756332
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task8,0.0008568572427430065
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_goal:task9,-0.017308294077138162
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task0,0.0001340307235660763
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task1,-0.016718299278840516
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task2,-0.0042204412290078545
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task3,-0.004112677492310408
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task4,-0.0015578453605066837
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task5,-0.043067188753391765
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task6,0.0018972347002597157
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task7,-0.05667532893539275
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task8,-0.0027719149707748233
track_a,ARM4_GRIP32-H4,gripper,d1_mean,libero_spatial:task9,0.0016860865479864852
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task0,-0.03123586376508077
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task1,-0.007329519589742025
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task2,-0.0009417096773783366
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task3,-0.0010429978370666503
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task4,-0.001409977674484253
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task5,-0.014339601993560791
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task6,-0.01967921753724416
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task7,-0.002558298905690511
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task8,-0.004167036215464274
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_10:task9,-0.007757569601138433
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task0,-0.0005652149518330892
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task1,-8.272727330525717e-05
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task2,-0.004399693012237549
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task3,-0.002556029955546061
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task4,0.0006511449813842773
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task5,-0.00048755407333374025
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task6,-0.007442561785380045
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task7,-0.0008964697519938151
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task8,-0.00047448078791300453
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_goal:task9,-0.0015110254287719726
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task0,7.613499959309895e-05
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task1,-0.0027669986089070638
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task2,-0.0006656964619954427
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task3,9.161035219828288e-05
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task4,-0.008032812178134919
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task5,-0.013876085976759593
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task6,-0.000398715337117513
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task7,-0.003399197260538737
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task8,-0.0020891547203063963
track_a,ARM4_GRIP32-H4,gripper,d1_median,libero_spatial:task9,-0.0005284016331036886
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task0,-0.06017201018011425
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task1,-0.038586495477105624
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task2,-0.009616153703311944
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task3,-0.023078679871263084
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task4,-0.03385615277267456
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task5,-0.03757144834499961
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task6,-0.06456433930585795
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task7,-0.08119693714900907
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task8,-0.032646367341075004
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_10:task9,-0.03481271904845142
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task0,-0.001696227586896475
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task1,-0.0007620292656825465
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task2,-0.014813417200839856
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task3,-0.0405241287918132
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task4,0.007822437126052208
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task5,-0.0016902151773974742
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task6,-0.060221571228546676
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task7,-0.005804321452414499
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task8,-0.0010877450675199887
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_goal:task9,-0.03264603885498078
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task0,-0.003419462055629748
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task1,-0.033333294303450646
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task2,-0.0057040860157464195
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task3,-0.011306032108884844
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task4,-0.01705117327079712
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task5,-0.07522828336390229
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task6,0.002666457639826292
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task7,-0.0959020727877188
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task8,-0.019445966366137348
track_a,ARM4_GRIP32-H4,gripper,d2_mean,libero_spatial:task9,-0.0024245061104451785
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task0,-0.03696103418866793
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task1,-0.023933452367782593
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task2,-0.002085153261820475
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task3,-0.00215606689453125
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task4,-0.003451615571975708
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task5,-0.018247381846110026
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task6,-0.03611241728067398
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task7,-0.027888691425323485
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task8,-0.004599388440450033
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_10:task9,-0.010642897089322407
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task0,-0.0010823806126912434
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task1,-0.0008366068204243977
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task2,-0.010006543000539143
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task3,-0.005373660723368327
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task4,8.87592633565267e-05
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task5,-0.000875695546468099
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task6,-0.011624728764096896
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task7,-0.0019282996654510498
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task8,-0.001139962673187256
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_goal:task9,-0.0029140551884969073
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task0,-0.002001545826594035
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task1,-0.008994433283805846
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task2,-0.0016666412353515624
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task3,-0.0004596312840779622
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task4,-0.015599534660577775
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task5,-0.039305248856544496
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task6,-0.0013960997263590496
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task7,-0.0075984289248784385
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task8,-0.0033827950557072956
track_a,ARM4_GRIP32-H4,gripper,d2_median,libero_spatial:task9,-0.0013956030209859212
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task0,-0.011804444227693483
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task1,-0.003453647356527182
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task2,0.0010816272736470151
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task3,-0.006303817014033352
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task4,-0.007149658612899721
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task5,-0.008702039230373307
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task6,-0.007902391251052361
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task7,-0.014531937174747853
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task8,-0.004955356233365297
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_10:task9,-0.008689521764417391
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task0,0.0
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task1,0.0006656996892613982
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task2,-0.0028941403834212625
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task3,-0.012477670680412705
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task4,0.0026084599037478748
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task5,0.0
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task6,-0.01437984350104779
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task7,-0.0002133381690328437
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task8,0.0006371974748378125
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_goal:task9,-0.0076053599973620765
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task0,1.4634888052610096e-06
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task1,-0.008000133688571468
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task2,-0.0019675084672567933
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task3,-0.0011622230694623976
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task4,0.0024142846332667806
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task5,-0.02031382653483573
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task6,0.0002836574491402499
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task7,-0.030467480161449664
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task8,0.0029107843954213055
track_a,ARM4_GRIP32-H4,gripper,gripper_state_switch_probability,libero_spatial:task9,0.000923560011825969
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task0,0.0012227424923768474
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task1,0.012878462567037608
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task2,0.0005607307841763148
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task3,-0.0008424870058386672
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task4,0.0065150098399528325
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task5,0.001315839338433756
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task6,0.0030627111969708004
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task7,0.003735164492444511
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task8,0.0034904194124329904
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_10:task9,0.002587651192316792
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task1,-0.0011427288456316903
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task2,0.0005492546532591111
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task3,-0.0003854282987927065
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task4,0.0006860483040969284
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task6,0.0016952434754903723
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task7,0.0002299851198795488
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task8,-0.0005518269093101815
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_goal:task9,0.0006561545905932898
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task0,0.0004902707008595982
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task1,-0.0023237793572475486
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task2,0.0009918418938867403
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task3,0.0010324316832903148
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task4,0.0007953405148428336
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task5,-0.0050970543118239175
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task6,-0.0005582476771363887
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task7,0.000542611142688243
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task8,0.0018503568003410303
track_a,ARM2_GRIP16-H2,translation,d1_mean,libero_spatial:task9,0.0011022964140721876
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task0,0.0004840579081973493
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task1,0.006689082618089422
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task2,-8.409172939213526e-05
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task3,-6.894848160949735e-05
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task4,0.004876393984756925
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task5,0.0015797115536651605
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task6,0.0020016741107016342
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task7,0.002503731774064295
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task8,0.0013400527431732723
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_10:task9,-0.00012773935494629363
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task1,-0.001212146651094191
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task2,0.0008251955000611118
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task3,-0.0005357839764624302
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task4,0.0013027487326921967
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task6,0.002453586456841704
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task7,-0.00013875751870164206
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task8,-0.001620841026366467
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_goal:task9,-0.0001506680297676978
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task0,0.0006181516641450067
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task1,-0.0012505687357419356
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task2,0.001294747984182626
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task3,0.0005111618842357571
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task4,0.0006570928365254388
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task5,-0.006650493619767942
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task6,-0.0008747193861005822
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task7,0.0004982329764400942
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task8,0.003394027431195691
track_a,ARM2_GRIP16-H2,translation,d1_median,libero_spatial:task9,0.0017791058850652268
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task0,0.0004611180967326131
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task1,0.012800184576311931
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task2,-0.0005364396940517757
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task3,-0.004499129477909169
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task4,-0.0018975660941869042
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task5,0.00174937542125364
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task6,0.0019578250605128537
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task7,-0.00012196132431887921
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task8,0.0011067421925064218
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_10:task9,-0.001436676915400413
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task1,-0.00162226916192094
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task2,0.0020869249762497915
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task3,-0.0016374316508197997
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task4,0.0010552525069544684
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task6,0.0021484098682921656
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task7,0.0008032718242197013
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task8,0.0005859930163778948
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_goal:task9,-0.003311246220951102
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task0,0.00036375309397474186
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task1,-0.006725595467209054
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task2,-0.001544501088074396
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task3,0.001535028719930417
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task4,0.0011784224296572182
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task5,-0.010587792488209699
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task6,-0.0033284531362150816
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task7,0.0008865056203987189
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task8,-0.00040179430032743444
track_a,ARM2_GRIP16-H2,translation,d2_mean,libero_spatial:task9,0.0022578909968631756
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task0,-0.0002644368685429286
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task1,0.0017932623409926672
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task2,-0.00014970618696430137
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task3,-0.0019275684084446598
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task4,-0.006206519945862069
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task5,0.002518845362633563
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task6,-8.386263187319318e-05
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task7,-0.0022363841073865256
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task8,-0.0007547158160150086
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_10:task9,-0.0025054370178470725
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task0,0.0
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task1,-0.0023892312940615775
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task2,0.001716315840599083
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task3,-0.0012173307537080924
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task4,-0.0010130720436207692
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task5,0.0
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task6,0.0007431288066866835
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task7,0.0003532687005110988
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task8,0.0004763569206963444
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_goal:task9,-0.0031909077494226704
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task0,0.0012580487564054247
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task1,-0.0012746011332190794
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task2,-0.0015565574439630702
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task3,-0.00048211015144559397
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task4,0.0012683925209068154
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task5,-0.011875143848437318
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task6,-0.005587071664502178
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task7,-0.0014657199549589848
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task8,6.040649180325796e-05
track_a,ARM2_GRIP16-H2,translation,d2_median,libero_spatial:task9,0.0022070170403414215
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task0,0.0002308254102936219
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task1,0.0008787076160677719
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task2,0.00019949041673788688
track_a,ARM2_GRIP16-H2,rotation,d1_mean,libero_10:task3,-9.495818551137053e-05
