cell_id,policy,suite,task_id,state_id,eligible_targets,metric,value
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,dim_3,0.6240659599440223
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,dim_4,0.6012534136832837
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,dim_5,0.37095552126537423
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,dim_6,0.14772769508724087
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,translation,0.3441726099211582
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,rotation,0.5556984154440047
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,gripper,0.14772769508724087
smolvla-libero_spatial-task00-state16,SmolVLA,libero_spatial,0,16,57,arm_original,0.46432051692689785
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_0,0.4324370311188846
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_1,0.2395214748934862
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_2,0.3031045253553015
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_3,0.603536372053317
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_4,0.5464931794612718
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_5,0.35214187553747905
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,dim_6,0.09617261267049637
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,translation,0.34985002821778016
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,rotation,0.5210477428472804
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,gripper,0.09617261267049637
smolvla-libero_spatial-task00-state17,SmolVLA,libero_spatial,0,17,61,arm_original,0.4472354176743657
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_0,0.9345775524335693
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_1,0.28774045680922583
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_2,0.7903058604436894
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_3,0.8240006649450277
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_4,0.8128373657022763
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_5,0.6611433378526297
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,dim_6,0.6679086225275925
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,translation,0.737417632305494
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,rotation,0.7824737614925831
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,gripper,0.6679086225275925
smolvla-libero_spatial-task00-state18,SmolVLA,libero_spatial,0,18,265,arm_original,0.765151109455806
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_0,0.45173780577551703
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_1,0.24184338270730277
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_2,0.3100471633624013
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_3,0.6434517299109517
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_4,0.5879127455029046
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_5,0.3700750541446406
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,dim_6,0.12790185028140222
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,translation,0.3597338975856371
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,rotation,0.5549068221674303
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,gripper,0.12790185028140222
smolvla-libero_spatial-task00-state19,SmolVLA,libero_spatial,0,19,62,arm_original,0.471501640285203
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_0,0.3605016665078844
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_1,0.1970011286337635
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_2,0.2516088174267002
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_3,0.45864234692257144
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_4,0.5021551816949691
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_5,0.23669242656793732
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,dim_6,0.17678153926883772
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,translation,0.28936294995376266
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,rotation,0.4251070928655768
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,gripper,0.17678153926883772
smolvla-libero_goal-task02-state10,SmolVLA,libero_goal,2,10,81,arm_original,0.3707757465652337
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_0,0.31622379987122007
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_1,0.18445075399597402
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_2,0.2506045762988881
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_3,0.5346294654120926
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_4,0.568058849759295
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_5,0.24520909706868804
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,dim_6,0.14383026441847568
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,translation,0.2665804681718495
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,rotation,0.4808968046732922
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,gripper,0.14383026441847568
smolvla-libero_goal-task02-state11,SmolVLA,libero_goal,2,11,86,arm_original,0.39466333065463655
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_0,0.32764341923880097
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_1,0.2003839134095655
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_2,0.27115883663346946
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_3,0.538743873374113
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_4,0.5703445021204476
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_5,0.2627657520236718
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,dim_6,0.1560149256055977
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,translation,0.2806554605794178
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,rotation,0.48875379058477325
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,gripper,0.1560149256055977
smolvla-libero_goal-task02-state12,SmolVLA,libero_goal,2,12,72,arm_original,0.40159854931633854
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_0,0.33547554919970807
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_1,0.18774819398227557
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_2,0.24985791727091905
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_3,0.4736622872577628
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_4,0.4711419087427146
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_5,0.22683077950550032
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,dim_6,0.18290046739374735
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,translation,0.2727439789151808
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,rotation,0.41824801160147446
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,gripper,0.18290046739374735
smolvla-libero_goal-task02-state13,SmolVLA,libero_goal,2,13,86,arm_original,0.3578846134523938
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_0,0.34361184420549185
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_1,0.202596233084384
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_2,0.38542326114737563
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_3,0.4919278043697995
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_4,0.6444742279364888
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_5,0.24958481048465483
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,dim_6,0.14258022186199884
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,translation,0.3264146402061752
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,rotation,0.4979081423557326
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,gripper,0.14258022186199884
smolvla-libero_goal-task02-state14,SmolVLA,libero_goal,2,14,285,arm_original,0.42785336100273386
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_0,0.32504883375758464
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_1,0.2033722256417671
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_2,0.26082263454117094
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_3,0.5085830434788863
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_4,0.6030881591798378
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_5,0.23890161393824172
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,dim_6,0.10471492697431341
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,translation,0.2772816194827856
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,rotation,0.4883156927817961
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,gripper,0.10471492697431341
smolvla-libero_goal-task02-state15,SmolVLA,libero_goal,2,15,79,arm_original,0.39992699359260103
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_0,0.3256447479520499
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_1,0.18344935713065783
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_2,0.3047634083749103
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_3,0.492452766328195
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_4,0.5624234952753708
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_5,0.22949985311881488
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,dim_6,0.15604150130649325
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,translation,0.2876794499241328
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,rotation,0.46590556222660556
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,gripper,0.15604150130649325
smolvla-libero_goal-task02-state16,SmolVLA,libero_goal,2,16,94,arm_original,0.3922163095449575
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_0,0.3799831226763997
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_1,0.20783554567176796
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_2,0.304088085373084
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_3,0.5187105396400233
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_4,0.6184427085427896
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_5,0.2259850261196113
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,dim_6,0.12512482844903666
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,translation,0.3166012137742762
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,rotation,0.4918235682568131
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,gripper,0.12512482844903666
smolvla-libero_goal-task02-state17,SmolVLA,libero_goal,2,17,76,arm_original,0.41950774223221615
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_0,0.40242193407469445
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_1,0.1650163118642896
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_2,0.401680421712291
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_3,0.4090924659014739
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_4,0.6045828884266147
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_5,0.24255888157298697
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,dim_6,0.09205280180177622
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,translation,0.34971334238336976
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,rotation,0.4579528418329739
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,gripper,0.09205280180177622
smolvla-libero_goal-task02-state18,SmolVLA,libero_goal,2,18,285,arm_original,0.41277350865194856
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_0,0.35337276814715135
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_1,0.2043687509806721
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_2,0.3029654913062284
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_3,0.5333404550749834
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_4,0.6646925855132814
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_5,0.2488992672599171
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,dim_6,0.10257514267523325
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,translation,0.3008202566528862
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,rotation,0.5210733496210166
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,gripper,0.10257514267523325
smolvla-libero_goal-task02-state19,SmolVLA,libero_goal,2,19,89,arm_original,0.4310427610765977
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_0,0.23934029998529135
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_1,0.20855163682063868
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_2,0.23787570893008173
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_3,0.47771643470918096
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_4,0.4704419653032321
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_5,0.2939321112527811
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,dim_6,0.1581370182654241
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,translation,0.23721954051727798
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,rotation,0.4390260408794301
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,gripper,0.1581370182654241
smolvla-libero_10-task03-state10,SmolVLA,libero_10,3,10,237,arm_original,0.355968173887324
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_0,0.2874428327546434
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_1,0.3701577154361513
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_2,0.2599812966433597
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_3,0.4518785172184164
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_4,0.4970573986898747
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_5,0.31917707468711004
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,dim_6,0.12032091898226592
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,translation,0.31959191071378695
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,rotation,0.44296978973328854
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,gripper,0.12032091898226592
smolvla-libero_10-task03-state11,SmolVLA,libero_10,3,11,505,arm_original,0.39105141951051353
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_0,0.27167809620145705
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_1,0.34943463161447674
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_2,0.24614273009088047
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_3,0.3816880191201402
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_4,0.5060742855486178
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_5,0.31757740256464717
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,dim_6,0.10407902715376557
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,translation,0.3030470302204916
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,rotation,0.4252803066681851
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,gripper,0.10407902715376557
smolvla-libero_10-task03-state12,SmolVLA,libero_10,3,12,505,arm_original,0.37293689733866253
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_0,0.23826408422560771
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_1,0.2167512005914318
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_2,0.2142012632102132
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_3,0.47251123049168003
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_4,0.5037523763126547
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_5,0.3096452773514031
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,dim_6,0.10416927303648904
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,translation,0.23000775683956343
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,rotation,0.45095097641137577
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,gripper,0.10416927303648904
smolvla-libero_10-task03-state13,SmolVLA,libero_10,3,13,200,arm_original,0.3600264623081565
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_0,0.2351080953712786
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_1,0.2033164733530307
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_2,0.21691888909138293
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_3,0.41014682537664787
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_4,0.47268960684267164
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_5,0.292988701950442
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,dim_6,0.09023685217998662
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,translation,0.2251389926630255
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,rotation,0.4115979703832094
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,gripper,0.09023685217998662
smolvla-libero_10-task03-state14,SmolVLA,libero_10,3,14,215,arm_original,0.3337775179917829
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_0,0.23802631300551846
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_1,0.21244035074914477
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_2,0.22651880884458553
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_3,0.4854347758319082
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_4,0.5036437004496311
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_5,0.28786219170547644
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,dim_6,0.09770107706175235
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,translation,0.23476777276727903
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,rotation,0.4519754751917979
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,gripper,0.09770107706175235
smolvla-libero_10-task03-state15,SmolVLA,libero_10,3,15,193,arm_original,0.36267634149970734
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_0,0.284325687313292
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_1,0.34718887859615916
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_2,0.2538616295610021
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_3,0.5037894978625979
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_4,0.5230977053020628
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_5,0.3277815481529556
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,dim_6,0.07386727201337452
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,translation,0.3058068121092549
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,rotation,0.4754822060216457
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,gripper,0.07386727201337452
smolvla-libero_10-task03-state16,SmolVLA,libero_10,3,16,505,arm_original,0.4064175250505978
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_0,0.2966489687298422
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_1,0.35987619713420455
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_2,0.2581268385549796
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_3,0.6131175666314319
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_4,0.5408124610167129
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_5,0.3063067098640602
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,dim_6,0.07309231587957955
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,translation,0.3165498746618933
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,rotation,0.5172299413295451
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,gripper,0.07309231587957955
smolvla-libero_10-task03-state17,SmolVLA,libero_10,3,17,505,arm_original,0.43317341009261484
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_0,0.2410705232675924
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_1,0.2062169522797154
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_2,0.22912574888530082
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_3,0.45107103496365397
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_4,0.49941125229151345
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_5,0.2915968260247642
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,dim_6,0.13404146988504248
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,translation,0.2323688999227768
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,rotation,0.43986449275763767
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,gripper,0.13404146988504248
smolvla-libero_10-task03-state18,SmolVLA,libero_10,3,18,192,arm_original,0.3538790786938031
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_0,0.29935899603828786
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_1,0.41365471047983055
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_2,0.26579444152803533
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_3,0.45250659145124605
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_4,0.5656705851767276
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_5,0.3328878602885088
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,dim_6,0.07209650318452455
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,translation,0.34093590433858634
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,rotation,0.47430192501518054
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,gripper,0.07209650318452455
smolvla-libero_10-task03-state19,SmolVLA,libero_10,3,19,505,arm_original,0.41700930421096677
