cell_id,policy,suite,task_id,state_id,eligible_targets,source_age,metric,value,units
act-libero_10-task03-state13,ACT,libero_10,3,13,229,12,arm_original,0.08125886232591685,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,13,translation,0.11403393941004505,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,13,rotation,0.018654571453987506,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,13,gripper,0.35250559940312776,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,13,arm_original,0.08170597399672117,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,14,translation,0.1181056420834352,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,14,rotation,0.020548664732514543,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,14,gripper,0.3687598363488102,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,14,arm_original,0.08476788989419809,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,15,translation,0.12275983090305187,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,15,rotation,0.02149514384381071,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,15,gripper,0.37665262270906363,controller_native_action
act-libero_10-task03-state13,ACT,libero_10,3,13,229,15,arm_original,0.08812496040342942,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,0,translation,0.0,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,0,rotation,0.0,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,0,gripper,0.0,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,0,arm_original,0.0,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,1,translation,0.01896120187676651,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,1,rotation,0.003624915858778523,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,1,gripper,0.09588555210919332,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,1,arm_original,0.013650406433412851,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,2,translation,0.027920669698795596,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,2,rotation,0.005151530855493597,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,2,gripper,0.12953606034923748,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,2,arm_original,0.020076130934325285,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,3,translation,0.039157378036381175,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,3,rotation,0.006898242728136281,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,3,gripper,0.19038212715249647,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,3,arm_original,0.028114818222961642,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,4,translation,0.04825598343516255,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,4,rotation,0.008644004559740433,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,4,gripper,0.22470008208420467,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,4,arm_original,0.03466524738209361,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,5,translation,0.05394244371235405,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,5,rotation,0.01002924929942553,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,5,gripper,0.27014888091408773,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,5,arm_original,0.03879673359427641,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,6,translation,0.05657170989482738,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,6,rotation,0.010998599352155237,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,6,gripper,0.3183508522567575,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,6,arm_original,0.040751242607641666,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,7,translation,0.0583439003501576,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,7,rotation,0.011228397151926547,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,7,gripper,0.3173235052217169,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,7,arm_original,0.04201242441629924,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,8,translation,0.05742664941761302,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,8,rotation,0.010827078113956811,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,8,gripper,0.327571209787202,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,8,arm_original,0.04132218341169278,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,9,translation,0.05834777381845868,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,9,rotation,0.010612121679042415,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,9,gripper,0.3441966817919039,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,9,arm_original,0.041934948647284725,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,10,translation,0.05811555444541645,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,10,rotation,0.010284134092432824,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,10,gripper,0.35240139670951853,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,10,arm_original,0.04173236802848181,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,11,translation,0.060472403680295925,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,11,rotation,0.010548957713575818,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,11,gripper,0.34629675528658904,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,11,arm_original,0.043406175342429555,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,12,translation,0.06058933410846855,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,12,rotation,0.010896911678814741,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,12,gripper,0.36452008103025846,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,12,arm_original,0.04353050707172798,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,13,translation,0.059653414501762696,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,13,rotation,0.01143006301390508,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,13,gripper,0.3646586676688583,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,13,arm_original,0.042948668211138706,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,14,translation,0.06084380041384179,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,14,rotation,0.011990624743536044,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,14,gripper,0.37187912703890846,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,14,arm_original,0.043850559463590164,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,15,translation,0.0604862632540202,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,15,rotation,0.012295791224619435,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,15,gripper,0.38614930676680687,controller_native_action
act-libero_10-task03-state14,ACT,libero_10,3,14,209,15,arm_original,0.04364501417272117,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,0,translation,0.0,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,0,rotation,0.0,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,0,gripper,0.0,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,0,arm_original,0.0,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,1,translation,0.021844598616356528,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,1,rotation,0.004796328038860207,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,1,gripper,0.04748355324847842,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,1,arm_original,0.01581441196134213,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,2,translation,0.037854542551423294,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,2,rotation,0.007577226353834296,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,2,gripper,0.10856457186274412,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,2,arm_original,0.02729817531443043,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,3,translation,0.05182682530749223,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,3,rotation,0.010398877082888,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,3,gripper,0.1478630601837704,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,3,arm_original,0.037377509722012855,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,4,translation,0.06381777166100529,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,4,rotation,0.013125725458905058,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,4,gripper,0.17820841988289288,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,4,arm_original,0.04607055810709676,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,5,translation,0.0733961644573972,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,5,rotation,0.016552755487824696,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,5,gripper,0.20128641710644493,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,5,arm_original,0.05320239971700998,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,6,translation,0.08123272969190173,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,6,rotation,0.019858899133278294,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,6,gripper,0.2147180655719484,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,6,arm_original,0.05913176916000101,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,7,translation,0.08880570982360703,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,7,rotation,0.024158013983113357,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,7,gripper,0.22157075422056313,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,7,arm_original,0.06507712246589809,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,8,translation,0.09211966733535842,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,8,rotation,0.028217729740146934,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,8,gripper,0.13874679937597648,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,8,arm_original,0.06812588855077442,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,9,translation,0.09434975690454586,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,9,rotation,0.034048551500991384,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,9,gripper,0.12121804555564253,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,9,arm_original,0.0709266539717706,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,10,translation,0.09631904502742474,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,10,rotation,0.03662805318527633,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,10,gripper,0.16616954422053298,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,10,arm_original,0.07286622233634217,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,11,translation,0.10620692312879898,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,11,rotation,0.03460140179660988,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,11,gripper,0.23344006553197433,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,11,arm_original,0.07898470588277534,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,12,translation,0.1596142215520667,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,12,rotation,0.03018902500269723,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,12,gripper,0.25714143421533103,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,12,arm_original,0.1148653057983256,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,13,translation,0.20986873817880922,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,13,rotation,0.027380792311615575,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,13,gripper,0.2637377792094383,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,13,arm_original,0.14965726686729483,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,14,translation,0.2611882814654757,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,14,rotation,0.02651969087619096,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,14,gripper,0.27539517415556397,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,14,arm_original,0.18563756675179902,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,15,translation,0.3020904896528144,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,15,rotation,0.02791258238182034,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,15,gripper,0.2809473388104413,controller_native_action
act-libero_10-task03-state15,ACT,libero_10,3,15,505,15,arm_original,0.21452013447914284,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,0,translation,0.0,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,0,rotation,0.0,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,0,gripper,0.0,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,0,arm_original,0.0,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,1,translation,0.029835959690134382,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,1,rotation,0.00659047112768237,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,1,gripper,0.10160756664459482,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,1,arm_original,0.021605772380502146,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,2,translation,0.04680066889408522,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,2,rotation,0.0091011539939713,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,2,gripper,0.13646182229435935,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,2,arm_original,0.033713006488266334,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,3,translation,0.06129526809992379,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,3,rotation,0.01162223075142231,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,3,gripper,0.1698040886093533,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,3,arm_original,0.04411454487513638,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,4,translation,0.07713379690418021,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,4,rotation,0.013810993233245588,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,4,gripper,0.20957513891498508,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,4,arm_original,0.05540923279988669,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,5,translation,0.08752513192145052,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,5,rotation,0.015506458353747163,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,5,gripper,0.21747431658816951,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,5,arm_original,0.06285339676001533,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,6,translation,0.09563378729988131,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,6,rotation,0.016808088116497432,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,6,gripper,0.24671800475901487,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,6,arm_original,0.06865978844800966,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,7,translation,0.10910208668184902,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,7,rotation,0.018865551979586205,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,7,gripper,0.26063895879793286,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,7,arm_original,0.07829168017684947,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,8,translation,0.11489331247862906,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,8,rotation,0.02001896541467159,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,8,gripper,0.3268373693673987,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,8,arm_original,0.0824658481693656,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,9,translation,0.1296812482869297,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,9,rotation,0.0213014556858943,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,9,gripper,0.41020590717219396,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,9,arm_original,0.09292733228602451,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,10,translation,0.13850236891562623,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,10,rotation,0.02232708822317962,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,10,gripper,0.47982832525471386,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,10,arm_original,0.09920031518036086,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,11,translation,0.14390311994007998,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,11,rotation,0.023022793724603995,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,11,gripper,0.5637941510683995,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,11,arm_original,0.10304891304466708,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,12,translation,0.15269354059143983,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,12,rotation,0.023306564403148364,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,12,gripper,0.7042401229133782,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,12,arm_original,0.10922113642200344,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,13,translation,0.16362582893185038,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,13,rotation,0.02435000709552247,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,13,gripper,0.8779234383892512,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,13,arm_original,0.11697507157336377,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,14,translation,0.17075433595333325,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,14,rotation,0.024782984386626752,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,14,gripper,0.939798001284192,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,14,arm_original,0.12200663826606235,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,15,translation,0.18143699627672935,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,15,rotation,0.025105350035271333,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,15,gripper,0.9484148952667714,controller_native_action
act-libero_10-task03-state16,ACT,libero_10,3,16,505,15,arm_original,0.1295176864723799,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,0,translation,0.0,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,0,rotation,0.0,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,0,gripper,0.0,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,0,arm_original,0.0,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,1,translation,0.01837730781325784,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,1,rotation,0.005228807667810537,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,1,gripper,0.05439644185766627,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,1,arm_original,0.013510475048831221,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,2,translation,0.027126724960658474,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,2,rotation,0.006993819968028102,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,2,gripper,0.09352717587253974,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,2,arm_original,0.019808744594703626,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,3,translation,0.03682039287461874,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,3,rotation,0.008526030593979621,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,3,gripper,0.1146211264630598,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,3,arm_original,0.026724843583553027,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,4,translation,0.04699789789992041,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,4,rotation,0.01032184217654045,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,4,gripper,0.16008525472404722,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,4,arm_original,0.034024570775608276,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,5,translation,0.05394509541316562,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,5,rotation,0.012075337530967732,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,5,gripper,0.17638423445395626,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,5,arm_original,0.039088918478402165,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,6,translation,0.05826050539686875,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,6,rotation,0.014057006719864033,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,6,gripper,0.1930637954469466,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,6,arm_original,0.042378567265900315,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,7,translation,0.062055594983824264,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,7,rotation,0.015622292946098796,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,7,gripper,0.2257887118737979,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,7,arm_original,0.04524904919271875,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,8,translation,0.061840241760914016,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,8,rotation,0.016612663977301167,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,8,gripper,0.2531215101290001,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,8,arm_original,0.04527800848906129,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,9,translation,0.06218008618922364,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,9,rotation,0.01709328547644614,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,9,gripper,0.29214611489502607,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,9,arm_original,0.045599032483587654,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,10,translation,0.06252055776690822,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,10,rotation,0.017795307956339337,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,10,gripper,0.3018238732304021,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,10,arm_original,0.045964622965636644,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,11,translation,0.06117855069118397,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,11,rotation,0.017726117571023284,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,11,gripper,0.3032262326842157,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,11,arm_original,0.04503904033622113,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,12,translation,0.06075172161112037,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,12,rotation,0.018285580574053027,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,12,gripper,0.3085472580681528,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,12,arm_original,0.04486164361481452,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,13,translation,0.05932474173970912,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,13,rotation,0.018718883573299327,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,13,gripper,0.30838380437861046,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,13,arm_original,0.043987620899032034,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,14,translation,0.05700859294792898,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,14,rotation,0.01883548430916205,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,14,gripper,0.3124468928702143,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,14,arm_original,0.04245441755025823,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,15,translation,0.05480049931440115,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,15,rotation,0.0187879264555424,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,15,gripper,0.314517240513292,controller_native_action
act-libero_10-task03-state17,ACT,libero_10,3,17,196,15,arm_original,0.04096389206121991,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,0,translation,0.0,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,0,rotation,0.0,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,0,gripper,0.0,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,0,arm_original,0.0,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,1,translation,0.018577222559342084,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,1,rotation,0.0038916168280866133,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,1,gripper,0.08049700439386796,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,1,arm_original,0.013421212306568571,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,2,translation,0.026800485695781216,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,2,rotation,0.00559553614010115,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,2,gripper,0.0740082474859111,controller_native_action
act-libero_10-task03-state18,ACT,libero_10,3,18,199,2,arm_original,0.019359442892616405,controller_native_action
