condition,model,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,67,386,93,293,0.24093264248704663,0.860178355168997,0.6305544522367809,0.12843782458368083,0.06205513786427705,False,,0.16559532654077044,0.22438738298535998
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,68,382,91,291,0.23821989528795812,0.8598995506212002,0.626597368418415,0.12791523996306584,0.06440496817503667,False,,0.16386077193427417,0.2193663043747064
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,69,382,89,293,0.23298429319371727,0.8584959926371899,0.6260080587931985,0.12661768676924048,0.07393674669820068,False,,0.16105299638841253,0.21381352965407852
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,70,376,87,289,0.23138297872340424,0.8622678280237044,0.6208307301736967,0.12613576419200878,0.06409798704543153,False,,0.16114990400984466,0.2172768270199954
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,71,376,84,292,0.22340425531914893,0.8722684279191129,0.6259041330272189,0.11921778875663032,0.05712235342881556,False,,0.15451909842178335,0.22845920035588574
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,72,374,82,292,0.2192513368983957,0.8734964918142332,0.6104285279550642,0.1187331324637196,0.05636722997617614,False,,0.15050962393162967,0.21112597744809214
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,73,372,80,292,0.21505376344086022,0.8742294520547945,0.6091883464893686,0.11686596354976991,0.05776549544916804,False,,0.14791043755591995,0.20988697294883718
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,74,368,77,291,0.20923913043478262,0.8717811398223769,0.6018406404522951,0.11635574660308572,0.044974533590261545,False,,0.1433226390279652,0.1881551484662355
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,75,362,76,286,0.20994475138121546,0.8712274567537726,0.6005657107822346,0.11740297544151769,0.04781344888897433,False,,0.14232455441956876,0.17510386088814278
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,76,354,75,279,0.211864406779661,0.8705376344086021,0.602921462122057,0.11876089237010028,0.05312058020910034,False,,0.14336973022134722,0.17164598003535048
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,77,350,73,277,0.20857142857142857,0.8662776321645814,0.59279183702552,0.12040855674532275,0.05521936409758713,False,,0.14102355932010385,0.14618126697531386
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,78,344,70,274,0.20348837209302326,0.8697080291970803,0.5954454728700295,0.1161197121054169,0.052277206524817446,False,,0.13642089043079694,0.148812826695911
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,79,340,68,272,0.2,0.8744593425605537,0.5992608262429328,0.1127255579175327,0.0545240713871945,False,,0.13190260481912222,0.14538793170830067
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,80,334,66,268,0.19760479041916168,0.8678199909543193,0.5664648817535698,0.1156182698569454,0.061312923497953704,False,,0.12950104609334906,0.10720203932867423
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,81,332,62,270,0.18674698795180722,0.8652927120669056,0.5522894776361931,0.1121536813332903,0.05161022000320972,False,,0.12031205049562146,0.06781007495693936
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,82,328,61,267,0.18597560975609756,0.8656597286179162,0.5536359907608742,0.11159508645079917,0.04805211104821906,False,,0.12019244893463557,0.07152997180806187
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,83,322,60,262,0.18633540372670807,0.8697201017811704,0.5628735722800493,0.10986910051848726,0.051978917596698544,False,,0.12045492939399241,0.08788207281148519
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,84,320,60,260,0.1875,0.8693589743589744,0.5652102939036083,0.11050043401947625,0.05211865742521584,False,,0.12099113154837879,0.08670633454409671
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,85,316,60,256,0.189873417721519,0.8682291666666667,0.5657612342893429,0.11198962673259974,0.05331240627369299,False,,0.12199133629793045,0.08198704816958702
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,86,308,59,249,0.19155844155844157,0.8703287727179906,0.5663141727535164,0.11106538198317026,0.06419994176427275,False,,0.12273417175823167,0.09507368329373844
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,87,304,58,246,0.19078947368421054,0.8711101766190076,0.561863372613986,0.11036081638391652,0.06722178703065589,False,,0.1225610730062125,0.0995443032852491
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,88,292,54,238,0.18493150684931506,0.8671802054154996,0.5540605559681121,0.11076221618749932,0.05775376860554297,False,,0.1205434448291377,0.08114276687133526
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,89,286,54,232,0.1888111888111888,0.8679757343550447,0.5572991219974973,0.11254163680314758,0.06158587809275486,False,,0.12220719411307646,0.0790915574167057
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,90,282,52,230,0.18439716312056736,0.8715719063545151,0.5606909479900671,0.10886273173823434,0.05691820701902617,False,,0.12037122186002354,0.09560831853291407
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,91,278,49,229,0.17625899280575538,0.8795116299795027,0.564544482512956,0.10476628889539918,0.0556264964073897,False,,0.11742630773557632,0.10781245773890202
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,92,270,46,224,0.17037037037037037,0.8766498447204969,0.5423997450493727,0.10351021222698488,0.06930134490725635,False,,0.11295729166666665,0.08363408240664805
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,93,264,43,221,0.16287878787878787,0.8801431127012522,0.5471285260787001,0.09816958078620192,0.07226206534809289,False,,0.11014321368234119,0.10870967439421064
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,94,260,42,218,0.16153846153846155,0.8792048929663608,0.5467545929104455,0.09774706291851047,0.07606500074723395,False,,0.10962181083452127,0.10832468306819187
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,95,252,41,211,0.1626984126984127,0.8771240319038262,0.5442209755061936,0.0986795198892538,0.06826143122108905,False,,0.11019894276177536,0.10453297086001889
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,96,252,41,211,0.1626984126984127,0.8767772511848341,0.5440645138627553,0.09842769868790414,0.06767983497852313,False,,0.11022993105465785,0.10706921662594104
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,97,252,41,211,0.1626984126984127,0.8766616576118368,0.5440266436817359,0.09840384789997769,0.06768291084443576,False,,0.11027565323004204,0.1076557243809656
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,98,250,40,210,0.16,0.8742857142857143,0.5370731648575177,0.09836759397400002,0.06676198297172707,False,,0.10927045196313599,0.09977864823707516
C_chunk_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,99,246,40,206,0.16260162601626016,0.8803398058252427,0.5540320286331358,0.09694006217701524,0.06261099141532835,False,,0.11047613094270885,0.12252482640538154
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,1,674,651,23,0.9658753709198813,0.9103720029386229,0.9965424344374789,0.03122903478112089,0.016233530652465453,False,,0.03179571857208507,0.01782264457019367
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,2,670,631,39,0.9417910447761194,0.9294567028322971,0.9954151016422909,0.043841645122764686,0.0286098293460811,False,,0.05143357304355249,0.1476064654182041
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,3,664,611,53,0.9201807228915663,0.925578235493932,0.9931260965498806,0.05456680634579121,0.025521076729767993,False,,0.06756963163777621,0.1924359357424038
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,4,660,601,59,0.9106060606060606,0.9405510589695141,0.9937878802305464,0.051439170995325176,0.02708699054884282,False,,0.07396341138387637,0.3045322000042491
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,5,660,593,67,0.8984848484848484,0.9401978304095039,0.9925419437983476,0.0528413667198036,0.02905894171246917,False,,0.08221218546861095,0.3572562702401493
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,6,658,581,77,0.8829787234042553,0.9345508192324027,0.9904635442803827,0.058058961868232714,0.0285630332758815,False,,0.09249116610700348,0.3722755987197305
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,7,656,574,82,0.875,0.9344777768335175,0.9885962682487552,0.058093855795041144,0.03115161678134392,False,,0.09771934490594321,0.4055030163069797
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,8,650,564,86,0.8676923076923077,0.9166048160976414,0.9819993928187352,0.06160670208372371,0.03147348001893723,False,,0.1034447791798012,0.4044484161289298
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,9,650,550,100,0.8461538461538461,0.9096,0.9778998015190775,0.06908672526666042,0.02549104664999284,False,,0.11888577654447553,0.4188814904967638
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,10,648,535,113,0.8256172839506173,0.9051856752956745,0.9734841981322907,0.07806330856072732,0.027601704248455938,False,,0.13272718288788818,0.4118513867150655
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,11,644,524,120,0.8136645962732919,0.9017016539440204,0.9695476821517678,0.08521881754036448,0.02197569636691618,False,,0.14156975501489297,0.39804361792248943
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,12,642,516,126,0.8037383177570093,0.8837363110618924,0.9608414950701939,0.09418953058501316,0.0315830295050807,False,,0.148819001092084,0.36708666303483684
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,13,636,490,146,0.7704402515723271,0.8637685211070729,0.9425653116266202,0.11105963776572905,0.051140225464276524,False,,0.16762267561403082,0.3374426380028931
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,14,630,476,154,0.7555555555555555,0.8560651533340609,0.9330741379550619,0.11765855592074709,0.043002996063348106,False,,0.17516838708306176,0.32831170121492603
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,15,628,459,169,0.7308917197452229,0.8712921065862242,0.9326153069355179,0.1182413689848167,0.04156755281827436,False,,0.18418948609162755,0.3580449596021136
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,16,624,446,178,0.7147435897435898,0.875270821786668,0.9301375687062625,0.11914976603644775,0.034043596005021826,False,,0.18916174852867754,0.3701170190949876
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,17,622,435,187,0.6993569131832797,0.8723707664884135,0.9200989160500371,0.12253040247243052,0.034757640814657584,False,,0.19316626380514185,0.3656739015461099
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,18,618,417,201,0.6747572815533981,0.8888530966271758,0.9207453927280718,0.11615515161455549,0.02512290507404011,False,,0.19511600265432533,0.40468669901801846
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,19,618,408,210,0.6601941747572816,0.8930672268907563,0.9184109805831845,0.11484690279789789,0.03655348709879584,False,,0.1973615027386028,0.41808862820624204
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,20,612,396,216,0.6470588235294118,0.8843761690983913,0.9055358091056998,0.11941703449576639,0.04184387060372135,False,,0.19973326552219994,0.40211744806979366
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,21,612,392,220,0.6405228758169934,0.8842532467532468,0.9042378873907703,0.11995264037850889,0.029574413742454387,False,,0.20285209695560347,0.4086694582961994
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,22,612,383,229,0.6258169934640523,0.8772161857092364,0.8898439615017334,0.1255478266641481,0.03393362249949783,False,,0.20385935715860218,0.3841448908010039
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,23,610,364,246,0.5967213114754099,0.8796122576610381,0.8840481963302147,0.13039638379911625,0.04015894682881569,False,,0.20740007699302235,0.3712809286782317
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,24,606,350,256,0.5775577557755776,0.8812946428571429,0.8784721377594259,0.1303432321316823,0.03653066569149719,False,,0.2078626614666031,0.37293580669068693
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,25,600,341,259,0.5683333333333334,0.8789614918647177,0.874052614210846,0.13338392450718758,0.04173184077538825,False,,0.21052205428393125,0.3664135334377243
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,26,592,326,266,0.5506756756756757,0.881452096498916,0.8699923002038331,0.13331316879297184,0.044369862098855274,False,,0.21242368502578124,0.37241852867399405
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,27,588,318,270,0.5408163265306123,0.8745166550197997,0.8643386638607271,0.1384757822321207,0.055937783094551,False,,0.21420481301986444,0.3535356172446086
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,28,582,305,277,0.5240549828178694,0.8735515180209504,0.8566317823369,0.1398376371729982,0.04537904217847439,False,,0.21390880519031513,0.3462745161491395
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,29,578,298,280,0.5155709342560554,0.875755033557047,0.8550153849139064,0.1388881154728441,0.050086284898729704,False,,0.21149132516581798,0.34329166757099827
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,30,578,288,290,0.4982698961937716,0.8689176245210728,0.8342994081258475,0.14488027045040827,0.05877448422300665,False,,0.21350275626001258,0.3214126459615021
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,31,576,277,299,0.4809027777777778,0.8657498520942251,0.8187280525455662,0.1479555789168528,0.045539803878253356,False,,0.2107840532885545,0.29807033972201014
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,32,574,275,299,0.47909407665505227,0.8679963514746123,0.8236548385008774,0.14622169633481458,0.04365276576160209,False,,0.21165164669065356,0.3091398124176671
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,33,568,261,307,0.4595070422535211,0.8618942428894131,0.7982737804128152,0.14927438172952548,0.048246954409429596,False,,0.21013112819491803,0.28961319052616386
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,34,568,252,316,0.44366197183098594,0.858574442435202,0.7848208469314788,0.15125847893385705,0.05709076739497777,False,,0.20995071780074956,0.27955245631783676
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,35,566,246,320,0.43462897526501765,0.8607469512195122,0.7823972974803199,0.15022850758529988,0.05416477287703993,False,,0.2085135699921319,0.27952647115020546
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,36,562,238,324,0.4234875444839858,0.8606183214026352,0.773977434899565,0.15065946423924859,0.04682708071235788,False,,0.2066415258907867,0.27091389985730896
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,37,560,228,332,0.40714285714285714,0.869359015007398,0.7747978259536067,0.14555349828337175,0.04481834771258763,False,,0.19907123041794256,0.2688370992745277
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,38,554,221,333,0.3989169675090253,0.8638049814520403,0.7578675268752333,0.1492389276677342,0.04835045764471629,False,,0.20080703722303886,0.2568042946524196
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,39,548,214,334,0.3905109489051095,0.8596871677206335,0.7490337148093057,0.15143516799941215,0.05997397158759806,False,,0.19750337217816685,0.23325274738700053
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,40,540,210,330,0.3888888888888889,0.8592496392496393,0.7487542106107913,0.15118665399777145,0.05782516157898871,False,,0.19689672427839014,0.2321525177635242
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,41,534,205,329,0.3838951310861423,0.8619171176514197,0.7487482066283472,0.1487043468176928,0.04680808958123143,False,,0.19369202978174915,0.23226398636406553
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,42,528,199,329,0.3768939393939394,0.8652533182630477,0.7452384218204455,0.14579733116506843,0.053187376332307676,False,,0.19240607768065612,0.24224155014971016
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,43,518,196,322,0.3783783783783784,0.8630846748637343,0.7447657868709175,0.1470898997106048,0.054172387875878344,False,,0.1910213820470231,0.22998201492230774
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,44,512,184,328,0.359375,0.8606011399787911,0.7195529295394196,0.1484924592923836,0.054733613257238564,False,,0.18685116353407522,0.20529015456035038
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,45,504,181,323,0.35912698412698413,0.8620495013940441,0.7218760566904636,0.14758553479324404,0.05918965590108875,False,,0.1875446028978989,0.21306434569278943
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,46,496,175,321,0.3528225806451613,0.8557009345794393,0.7039699837603198,0.15098879444601931,0.06806542427707614,False,,0.1890783761663725,0.20144863993774553
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,47,490,166,324,0.33877551020408164,0.8584523278298378,0.6956803000707131,0.14958643920369738,0.056341191905256195,False,,0.18653009993253505,0.1980573684472351
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,48,488,160,328,0.32786885245901637,0.8585365853658536,0.6935510994632871,0.14835611624279077,0.05058717369235561,False,,0.1842327877771015,0.19473554065586307
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,49,484,153,331,0.31611570247933884,0.8607112532827834,0.6931861009292674,0.14524158455917552,0.06269899045030766,False,,0.18205797605029028,0.20222344711195128
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,50,476,145,331,0.30462184873949577,0.8557974789040526,0.6761954577551011,0.14705236001940622,0.061079731206441557,False,,0.18311680557092885,0.1969477647836826
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,51,464,139,325,0.2995689655172414,0.8563586054233536,0.6720934209612776,0.14571717079969107,0.055698136884180814,False,,0.18401921835254353,0.2081415620376862
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,52,458,136,322,0.29694323144104806,0.8580334307636098,0.6717245551891561,0.1439776226490989,0.06016487123473944,False,,0.18239227106605155,0.21061554961965
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,53,448,134,314,0.29910714285714285,0.8593735145926419,0.6709697357137943,0.14344505535044177,0.07105812259748281,False,,0.18294377872033654,0.21590634918652185
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,54,438,129,309,0.2945205479452055,0.8549961114874188,0.6632495567792014,0.14558254306514715,0.07473552901070293,False,,0.18204292713340556,0.2002845408080004
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,55,438,128,310,0.2922374429223744,0.8565020161290322,0.6637803853787149,0.14429838345670726,0.07279936272936488,False,,0.18170408741118432,0.20586055320720675
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,56,434,124,310,0.2857142857142857,0.8505463059313215,0.6501256216898209,0.1473732415205411,0.0761013206440065,False,,0.18129512076854765,0.18710861662577938
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,57,432,122,310,0.2824074074074074,0.8520359598096245,0.6552217716607467,0.1451310902142748,0.069309370325699,False,,0.18096936990339085,0.19803505813303124
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,58,422,120,302,0.2843601895734597,0.8452814569536424,0.6456970191035766,0.14907386285957924,0.07026374289554041,False,,0.18197087121015995,0.18078172694237216
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,59,418,116,302,0.27751196172248804,0.8449417675268326,0.6410409611597556,0.1477491125090878,0.06751845927218951,False,,0.17998996456881292,0.17912583147044825
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,60,416,114,302,0.27403846153846156,0.8493377483443708,0.6461122074647482,0.1445448587400469,0.06436504792456649,False,,0.17966380887447,0.19547036408963414
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,61,412,112,300,0.27184466019417475,0.8517559523809524,0.6493612967797652,0.14240702046860884,0.06298678718669827,False,,0.17966152881860323,0.2073594085220588
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,62,410,111,299,0.2707317073170732,0.8503721112416764,0.6452881991533214,0.14299568108584826,0.06213383886780852,False,,0.17966355432289627,0.20409188371698084
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,63,402,105,297,0.26119402985074625,0.8506653839987174,0.6341894152156237,0.14182977290433468,0.06615731044273586,False,,0.17725115273902337,0.19983723257834907
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,64,396,103,293,0.2601010101010101,0.8538718976771927,0.6375011931448759,0.13977858885891078,0.07876974235648568,False,,0.17617840018535197,0.20660768452969291
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,65,394,100,294,0.25380710659898476,0.8573809523809524,0.6509945322154412,0.13569129379674133,0.0757212486836992,False,,0.17076887607736727,0.20540969224821715
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,66,390,97,293,0.24871794871794872,0.8573941803595932,0.6465890657539198,0.13435855386176665,0.07109030844241493,False,,0.16997613984005217,0.2095446220381385
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,67,386,93,293,0.24093264248704663,0.8550772505413042,0.6242735372863774,0.13359259700544254,0.06409421563089891,False,,0.16559532654077044,0.19325865170143353
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,68,382,91,291,0.23821989528795812,0.8544616895132359,0.6214854164891783,0.1336281124078147,0.06943829072007329,False,,0.16386077193427417,0.18450211828970287
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,69,382,89,293,0.23298429319371727,0.8512865743758868,0.6167380551699748,0.13397678466038096,0.07619961482902278,False,,0.16105299638841253,0.16811988808163303
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,70,376,87,289,0.23138297872340424,0.8526428827108937,0.614481971204354,0.13326111897818224,0.07759884082273096,False,,0.16114990400984466,0.17306113337776918
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,71,376,84,292,0.22340425531914893,0.8597928897586432,0.6181356838042456,0.12728637134264828,0.06978922167173164,False,,0.15451909842178335,0.17624181966684282
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,72,374,82,292,0.2192513368983957,0.8582108252589375,0.6044906948694793,0.1277493389395455,0.06788797657506201,False,,0.15050962393162967,0.15122145944915288
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,73,372,80,292,0.21505376344086022,0.8636558219178082,0.6111437098151199,0.12239807636238101,0.057803379913552506,False,,0.14791043755591995,0.17248519857764322
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,74,368,77,291,0.20923913043478262,0.8615164903824698,0.6001097607771453,0.12137124351562747,0.060632479679312914,False,,0.1433226390279652,0.15316069855547765
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,75,362,76,286,0.20994475138121546,0.861198012513802,0.6028533281273358,0.12152429576467551,0.06619021262110598,False,,0.14232455441956876,0.14614666274362387
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,76,354,75,279,0.211864406779661,0.8588769414575866,0.5988539750861328,0.12294197436638726,0.06731385952455411,False,,0.14336973022134722,0.14248304592204875
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,77,350,73,277,0.20857142857142857,0.8562880174076455,0.5878156267491063,0.12420074985311617,0.06441189398664753,False,,0.14102355932010385,0.1192907734572366
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,78,344,70,274,0.20348837209302326,0.8649113660062565,0.5947233005032423,0.11924369772503993,0.06230648089766226,False,,0.13642089043079694,0.12591321352260632
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,79,340,68,272,0.2,0.8712694636678201,0.6020891521381323,0.11492014276045392,0.05333556872705078,False,,0.13190260481912222,0.12875001279888532
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,80,334,66,268,0.19760479041916168,0.867141564902759,0.5892955255217789,0.11636250852024935,0.05059071224316894,False,,0.12950104609334906,0.10145506904731083
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,81,332,62,270,0.18674698795180722,0.8672043010752688,0.5846764915518251,0.11172623454581362,0.05211265498259833,False,,0.12031205049562146,0.07136289269810348
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,82,328,61,267,0.18597560975609756,0.8689138576779026,0.5893065893613227,0.11064901321656717,0.04993224574059623,False,,0.12019244893463557,0.07940129186699918
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,83,322,60,262,0.18633540372670807,0.873854961832061,0.5985416258082996,0.10861566963097756,0.04747435405751919,False,,0.12045492939399241,0.09828788097405439
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,84,320,60,260,0.1875,0.8745512820512821,0.6010070406251629,0.10890428227791175,0.04679894662943418,False,,0.12099113154837879,0.09989863815459943
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,85,316,60,256,0.189873417721519,0.8751302083333333,0.6032349026638717,0.10930220878341328,0.05915751256692737,False,,0.12199133629793045,0.10401662855407579
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,86,308,59,249,0.19155844155844157,0.8808794500034034,0.6121088946329964,0.10758958177374627,0.05961575937095124,False,,0.12273417175823167,0.12339342635821127
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,87,304,58,246,0.19078947368421054,0.8801513877207737,0.6122030585643642,0.10764663064193998,0.051307308081711876,False,,0.1225610730062125,0.12168988079532006
